"Reporting Area","Current MMWR Year","MMWR WEEK","Label","Current week","Current week, flag","Previous 52 week Max","Previous 52 weeks Max, flag","Cumulative YTD Current MMWR Year","Cumulative YTD Current MMWR Year, flag","Cumulative YTD Previous MMWR Year","Cumulative YTD Previous MMWR Year, flag","LOCATION1","LOCATION2","sort_order","geocode"
"MICHIGAN","2023","4","Measles, Indigenous",,"-","2","-",,"-","2","-","MICHIGAN",,"20230404287","POINT (-84.55226 42.73194)"
"OHIO","2023","4","Measles, Indigenous",,"-","23","-","3","-",,"-","OHIO",,"20230404288","POINT (-83.00276 39.96199)"
"WISCONSIN","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","WISCONSIN",,"20230404289","POINT (-89.38645 43.07313)"
"WEST NORTH CENTRAL","2023","4","Measles, Indigenous",,"-","3","-",,"-",,"-",,"WEST NORTH CENTRAL","20230404290",
"IOWA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","IOWA",,"20230404291","POINT (-93.61539 41.58981)"
"KANSAS","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","KANSAS",,"20230404292","POINT (-95.67119 39.04928)"
"MINNESOTA","2023","4","Measles, Indigenous",,"-","3","-",,"-",,"-","MINNESOTA",,"20230404293","POINT (-93.09649 44.94339)"
"MISSOURI","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","MISSOURI",,"20230404294","POINT (-92.17785 38.57751)"
"NEBRASKA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","NEBRASKA",,"20230404295","POINT (-96.70731 40.81362)"
"NORTH DAKOTA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","NORTH DAKOTA",,"20230404296","POINT (-100.77969 46.80536)"
"SOUTH DAKOTA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","SOUTH DAKOTA",,"20230404297","POINT (-100.34987 44.36917)"
"SOUTH ATLANTIC","2023","4","Measles, Indigenous",,"-","1","-",,"-",,"-",,"SOUTH ATLANTIC","20230404298",
"DELAWARE","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","DELAWARE",,"20230404299","POINT (-75.52474 39.15803)"
"DISTRICT OF COLUMBIA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","DISTRICT OF COLUMBIA",,"20230404300",
"FLORIDA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","FLORIDA",,"20230404301","POINT (-84.28065 30.43977)"
"GEORGIA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","GEORGIA",,"20230404302","POINT (-84.39111 33.74831)"
"MARYLAND","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","MARYLAND",,"20230404303","POINT (-76.49015 38.97678)"
"NORTH CAROLINA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","NORTH CAROLINA",,"20230404304","POINT (-78.6427 35.78547)"
"SOUTH CAROLINA","2023","4","Measles, Indigenous",,"-","1","-",,"-",,"-","SOUTH CAROLINA",,"20230404305","POINT (-81.04537 33.99882)"
"VIRGINIA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","VIRGINIA",,"20230404306","POINT (-77.43367 37.54068)"
"WEST VIRGINIA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","WEST VIRGINIA",,"20230404307","POINT (-81.63896 38.35016)"
"EAST SOUTH CENTRAL","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-",,"EAST SOUTH CENTRAL","20230404308",
"ALABAMA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","ALABAMA",,"20230404309","POINT (-86.30006 32.38015)"
"KENTUCKY","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","KENTUCKY",,"20230404310","POINT (-84.8787 38.19507)"
"MISSISSIPPI","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","MISSISSIPPI",,"20230404311","POINT (-90.18045 32.29896)"
"TENNESSEE","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","TENNESSEE",,"20230404312","POINT (-86.77817 36.16784)"
"WEST SOUTH CENTRAL","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-",,"WEST SOUTH CENTRAL","20230404313",
"ARKANSAS","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","ARKANSAS",,"20230404314","POINT (-92.27486 34.7487)"
"LOUISIANA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","LOUISIANA",,"20230404315","POINT (-91.18665 30.44335)"
"OKLAHOMA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","OKLAHOMA",,"20230404316","POINT (-97.52107 35.47203)"
"TEXAS","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","TEXAS",,"20230404317","POINT (-97.743 30.26759)"
"MOUNTAIN","2023","4","Measles, Indigenous",,"-","3","-",,"-",,"-",,"MOUNTAIN","20230404318",
"ARIZONA","2023","4","Measles, Indigenous",,"-","3","-",,"-",,"-","ARIZONA",,"20230404319","POINT (-112.07581 33.44825)"
"COLORADO","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","COLORADO",,"20230404320","POINT (-104.99203 39.74001)"
"IDAHO","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","IDAHO",,"20230404321","POINT (-116.19341 43.60764)"
"MONTANA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","MONTANA",,"20230404322","POINT (-112.02066 46.58976)"
"NEVADA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","NEVADA",,"20230404323","POINT (-119.76698 39.16505)"
"NEW MEXICO","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW MEXICO",,"20230404324","POINT (-105.93825 35.69177)"
"UTAH","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","UTAH",,"20230404325","POINT (-111.88822 40.76031)"
"WYOMING","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","WYOMING",,"20230404326","POINT (-104.82155 41.13481)"
"PACIFIC","2023","4","Measles, Indigenous",,"-","1","-",,"-",,"-",,"PACIFIC","20230404327",
"ALASKA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","ALASKA",,"20230404328","POINT (-134.40679 58.29973)"
"CALIFORNIA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","CALIFORNIA",,"20230404329","POINT (-121.49086 38.57944)"
"HAWAII","2023","4","Measles, Indigenous",,"-","1","-",,"-",,"-","HAWAII",,"20230404330","POINT (-157.85788 21.30493)"
"OREGON","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","OREGON",,"20230404331","POINT (-123.04382 44.93326)"
"WASHINGTON","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","WASHINGTON",,"20230404332","POINT (-122.89167 47.03956)"
"US TERRITORIES","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-",,"US TERRITORIES","20230404333",
"AMERICAN SAMOA","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","AMERICAN SAMOA",,"20230404334",
"NORTHERN MARIANA ISLANDS","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20230404335",
"GUAM","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","GUAM",,"20230404336",
"PUERTO RICO","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","PUERTO RICO",,"20230404337","POINT (-66.10474 18.46633)"
"U.S. VIRGIN ISLANDS","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20230404338",
"NON-US RESIDENTS","2023","4","Measles, Indigenous",,"-","0","-",,"-",,"-",,"NON-US RESIDENTS","20230404339",
"TOTAL","2023","4","Measles, Indigenous",,"-","23","-","3","-","2","-",,"TOTAL","20230404340",
"US RESIDENTS","2023","5","Measles, Imported",,"-","3","-",,"-",,"-",,"US RESIDENTS","20230504201",
"NEW ENGLAND","2023","5","Measles, Imported",,"-","0","-",,"-",,"-",,"NEW ENGLAND","20230504202",
"CONNECTICUT","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","CONNECTICUT",,"20230504203","POINT (-72.67398 41.76381)"
"MAINE","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","MAINE",,"20230504204","POINT (-69.77631 44.31804)"
"MASSACHUSETTS","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","MASSACHUSETTS",,"20230504205","POINT (-71.05675 42.35866)"
"NEW HAMPSHIRE","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","NEW HAMPSHIRE",,"20230504206","POINT (-71.53661 43.20725)"
"RHODE ISLAND","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","RHODE ISLAND",,"20230504207","POINT (-71.41198 41.82388)"
"VERMONT","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","VERMONT",,"20230504208","POINT (-72.57627 44.26029)"
"MIDDLE ATLANTIC","2023","5","Measles, Imported",,"-","0","-",,"-",,"-",,"MIDDLE ATLANTIC","20230504209",
"NEW JERSEY","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","NEW JERSEY",,"20230504210","POINT (-74.75942 40.21789)"
"NEW YORK","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","NEW YORK",,"20230504211","POINT (-73.75522 42.65155)"
"NEW YORK CITY","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","NEW YORK CITY",,"20230504212","POINT (-73.75522 42.65155)"
"PENNSYLVANIA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","PENNSYLVANIA",,"20230504213","POINT (-76.88224 40.25986)"
"EAST NORTH CENTRAL","2023","5","Measles, Imported",,"-","1","-",,"-",,"-",,"EAST NORTH CENTRAL","20230504214",
"ILLINOIS","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","ILLINOIS",,"20230504215","POINT (-89.64361 39.8013)"
"INDIANA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","INDIANA",,"20230504216","POINT (-86.15013 39.76691)"
"MICHIGAN","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","MICHIGAN",,"20230504217","POINT (-84.55226 42.73194)"
"OHIO","2023","5","Measles, Imported",,"-","1","-",,"-",,"-","OHIO",,"20230504218","POINT (-83.00276 39.96199)"
"WISCONSIN","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","WISCONSIN",,"20230504219","POINT (-89.38645 43.07313)"
"WEST NORTH CENTRAL","2023","5","Measles, Imported",,"-","3","-",,"-",,"-",,"WEST NORTH CENTRAL","20230504220",
"IOWA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","IOWA",,"20230504221","POINT (-93.61539 41.58981)"
"KANSAS","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","KANSAS",,"20230504222","POINT (-95.67119 39.04928)"
"MINNESOTA","2023","5","Measles, Imported",,"-","3","-",,"-",,"-","MINNESOTA",,"20230504223","POINT (-93.09649 44.94339)"
"MISSOURI","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","MISSOURI",,"20230504224","POINT (-92.17785 38.57751)"
"NEBRASKA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","NEBRASKA",,"20230504225","POINT (-96.70731 40.81362)"
"NORTH DAKOTA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","NORTH DAKOTA",,"20230504226","POINT (-100.77969 46.80536)"
"SOUTH DAKOTA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","SOUTH DAKOTA",,"20230504227","POINT (-100.34987 44.36917)"
"SOUTH ATLANTIC","2023","5","Measles, Imported",,"-","1","-",,"-",,"-",,"SOUTH ATLANTIC","20230504228",
"DELAWARE","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","DELAWARE",,"20230504229","POINT (-75.52474 39.15803)"
"DISTRICT OF COLUMBIA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","DISTRICT OF COLUMBIA",,"20230504230",
"FLORIDA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","FLORIDA",,"20230504231","POINT (-84.28065 30.43977)"
"GEORGIA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","GEORGIA",,"20230504232","POINT (-84.39111 33.74831)"
"MARYLAND","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","MARYLAND",,"20230504233","POINT (-76.49015 38.97678)"
"NORTH CAROLINA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","NORTH CAROLINA",,"20230504234","POINT (-78.6427 35.78547)"
"SOUTH CAROLINA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","SOUTH CAROLINA",,"20230504235","POINT (-81.04537 33.99882)"
"VIRGINIA","2023","5","Measles, Imported",,"-","1","-",,"-",,"-","VIRGINIA",,"20230504236","POINT (-77.43367 37.54068)"
"WEST VIRGINIA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","WEST VIRGINIA",,"20230504237","POINT (-81.63896 38.35016)"
"EAST SOUTH CENTRAL","2023","5","Measles, Imported",,"-","0","-",,"-",,"-",,"EAST SOUTH CENTRAL","20230504238",
"ALABAMA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","ALABAMA",,"20230504239","POINT (-86.30006 32.38015)"
"KENTUCKY","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","KENTUCKY",,"20230504240","POINT (-84.8787 38.19507)"
"MISSISSIPPI","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","MISSISSIPPI",,"20230504241","POINT (-90.18045 32.29896)"
"TENNESSEE","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","TENNESSEE",,"20230504242","POINT (-86.77817 36.16784)"
"WEST SOUTH CENTRAL","2023","5","Measles, Imported",,"-","0","-",,"-",,"-",,"WEST SOUTH CENTRAL","20230504243",
"ARKANSAS","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","ARKANSAS",,"20230504244","POINT (-92.27486 34.7487)"
"LOUISIANA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","LOUISIANA",,"20230504245","POINT (-91.18665 30.44335)"
"OKLAHOMA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","OKLAHOMA",,"20230504246","POINT (-97.52107 35.47203)"
"TEXAS","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","TEXAS",,"20230504247","POINT (-97.743 30.26759)"
"MOUNTAIN","2023","5","Measles, Imported",,"-","0","-",,"-",,"-",,"MOUNTAIN","20230504248",
"ARIZONA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","ARIZONA",,"20230504249","POINT (-112.07581 33.44825)"
"COLORADO","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","COLORADO",,"20230504250","POINT (-104.99203 39.74001)"
"IDAHO","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","IDAHO",,"20230504251","POINT (-116.19341 43.60764)"
"MONTANA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","MONTANA",,"20230504252","POINT (-112.02066 46.58976)"
"NEVADA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","NEVADA",,"20230504253","POINT (-119.76698 39.16505)"
"NEW MEXICO","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","NEW MEXICO",,"20230504254","POINT (-105.93825 35.69177)"
"UTAH","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","UTAH",,"20230504255","POINT (-111.88822 40.76031)"
"WYOMING","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","WYOMING",,"20230504256","POINT (-104.82155 41.13481)"
"PACIFIC","2023","5","Measles, Imported",,"-","0","-",,"-",,"-",,"PACIFIC","20230504257",
"ALASKA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","ALASKA",,"20230504258","POINT (-134.40679 58.29973)"
"CALIFORNIA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","CALIFORNIA",,"20230504259","POINT (-121.49086 38.57944)"
"HAWAII","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","HAWAII",,"20230504260","POINT (-157.85788 21.30493)"
"OREGON","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","OREGON",,"20230504261","POINT (-123.04382 44.93326)"
"WASHINGTON","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","WASHINGTON",,"20230504262","POINT (-122.89167 47.03956)"
"US TERRITORIES","2023","5","Measles, Imported",,"-","0","-",,"-",,"-",,"US TERRITORIES","20230504263",
"AMERICAN SAMOA","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","AMERICAN SAMOA",,"20230504264",
"NORTHERN MARIANA ISLANDS","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20230504265",
"GUAM","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","GUAM",,"20230504266",
"PUERTO RICO","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","PUERTO RICO",,"20230504267","POINT (-66.11692 18.46536)"
"U.S. VIRGIN ISLANDS","2023","5","Measles, Imported",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20230504268",
"NON-US RESIDENTS","2023","5","Measles, Imported",,"-","0","-",,"-",,"-",,"NON-US RESIDENTS","20230504269",
"TOTAL","2023","5","Measles, Imported",,"-","3","-",,"-",,"-",,"TOTAL","20230504270",
"US RESIDENTS","2023","5","Measles, Indigenous",,"-","23","-","3","-","3","-",,"US RESIDENTS","20230504271",
"NEW ENGLAND","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-",,"NEW ENGLAND","20230504272",
"CONNECTICUT","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","CONNECTICUT",,"20230504273","POINT (-72.67398 41.76381)"
"MAINE","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","MAINE",,"20230504274","POINT (-69.77631 44.31804)"
"MASSACHUSETTS","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","MASSACHUSETTS",,"20230504275","POINT (-71.05675 42.35866)"
"NEW HAMPSHIRE","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW HAMPSHIRE",,"20230504276","POINT (-71.53661 43.20725)"
"RHODE ISLAND","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","RHODE ISLAND",,"20230504277","POINT (-71.41198 41.82388)"
"VERMONT","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","VERMONT",,"20230504278","POINT (-72.57627 44.26029)"
"MIDDLE ATLANTIC","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-",,"MIDDLE ATLANTIC","20230504279",
"NEW JERSEY","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW JERSEY",,"20230504280","POINT (-74.75942 40.21789)"
"NEW YORK","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW YORK",,"20230504281","POINT (-73.75522 42.65155)"
"NEW YORK CITY","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW YORK CITY",,"20230504282","POINT (-73.75522 42.65155)"
"PENNSYLVANIA","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","PENNSYLVANIA",,"20230504283","POINT (-76.88224 40.25986)"
"EAST NORTH CENTRAL","2023","5","Measles, Indigenous",,"-","23","-","3","-","2","-",,"EAST NORTH CENTRAL","20230504284",
"ILLINOIS","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","ILLINOIS",,"20230504285","POINT (-89.64361 39.8013)"
"INDIANA","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","INDIANA",,"20230504286","POINT (-86.15013 39.76691)"
"MICHIGAN","2023","5","Measles, Indigenous",,"-","0","-",,"-","2","-","MICHIGAN",,"20230504287","POINT (-84.55226 42.73194)"
"OHIO","2023","5","Measles, Indigenous",,"-","23","-","3","-",,"-","OHIO",,"20230504288","POINT (-83.00276 39.96199)"
"WISCONSIN","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","WISCONSIN",,"20230504289","POINT (-89.38645 43.07313)"
"WEST NORTH CENTRAL","2023","5","Measles, Indigenous",,"-","3","-",,"-",,"-",,"WEST NORTH CENTRAL","20230504290",
"IOWA","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","IOWA",,"20230504291","POINT (-93.61539 41.58981)"
"KANSAS","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","KANSAS",,"20230504292","POINT (-95.67119 39.04928)"
"MINNESOTA","2023","5","Measles, Indigenous",,"-","3","-",,"-",,"-","MINNESOTA",,"20230504293","POINT (-93.09649 44.94339)"
"MISSOURI","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","MISSOURI",,"20230504294","POINT (-92.17785 38.57751)"
"NEBRASKA","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","NEBRASKA",,"20230504295","POINT (-96.70731 40.81362)"
"NORTH DAKOTA","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","NORTH DAKOTA",,"20230504296","POINT (-100.77969 46.80536)"
"SOUTH DAKOTA","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","SOUTH DAKOTA",,"20230504297","POINT (-100.34987 44.36917)"
"SOUTH ATLANTIC","2023","5","Measles, Indigenous",,"-","1","-",,"-","1","-",,"SOUTH ATLANTIC","20230504298",
"DELAWARE","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","DELAWARE",,"20230504299","POINT (-75.52474 39.15803)"
"DISTRICT OF COLUMBIA","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","DISTRICT OF COLUMBIA",,"20230504300",
"FLORIDA","2023","5","Measles, Indigenous",,"-","0","-",,"-",,"-","FLORIDA",,"20230504301","POINT (-84.28065 30.43977)"
